URL,Sentences,DOI
www.elsevier.com/locate/neuroimage,"['NeuroImage 258 (2022) 119355 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Neural signatures of individual variability in context-dependent perception of ambiguous facial expression Kun Il Kim a , Wi Hoon Jung b , Choong-Wan Woo c , d , e , Hackjin Kim a , ∗ a School of Psychology, Korea University, Seoul, Republic of Korea b Department of Psychology, Gachon University, Seongnam, Republic of Korea c Center for Neuroscience Imaging Research, Institute for Basic Science (IBS), Sungkyunkwan University, Suwon, Republic of Korea d Department of Biomedical Engineering, Sungkyunkwan University, Suwon, Republic of Korea e Department of Intelligent Precision Healthcare Convergence, Sungkyunkwan University, Suwon, Republic of Korea a r t i c l e i n f o Keywords: Emotion RSA DCM Insula PgACC Amygdala FMRI a b s t r a c t How do we incorporate contextual information to infer others’ emotional state?']",10.1016/j.neuroimage.2022.119355
com-https://doi.org/10.1016/j.neuroimage.2022.119355,['These results suggest that the com-https://doi.org/10.1016/j.neuroimage.2022.119355.'],10.1016/j.neuroimage.2022.119355
https://github.com/pzeidman/dcm-peb-example,['DCM/PEB: The code for the DCM/PEB analysis is freely available online (https://github.com/pzeidman/dcm-peb-example).'],10.1016/j.neuroimage.2022.119355
www.neurosynth.org,"['We used the Neurosynth (www.neurosynth.org) to select 2200 studies contained the keywords of ‘theory of mind’, ‘valence’, and ‘emotion’ and subﬁelds of ‘emotion’ including ‘emotional responses’ that showed the rate of keyword appearance above 5% in the main text.', 'The customized meta-analysis mask was created from the python package NeuroSynth (www.neurosynth.org).']",10.1016/j.neuroimage.2022.119355
https://doi.org/10.1016/j.neuroimage.2022.118957,"['mIP Minimum intensity projection MolLayer Molecular layer of hippocampus (hip-pocampus subﬁeld) MPRAGE Magnetization prepared rapid gradient echo MRA MR angiogram MRA nl MRA obtained using non-linear subtrac-tion method MRV MR venogram MRV avg Averaged MRV MVM Micro-vasculature map QSM Quantitative susceptibility mapping SHARP Sophisticated harmonic artifact reduction for phase data SNR Signal-to-noise ratio SPM Statistical parametric mapping SWI Susceptibility weighted imaging SWI avg,2,3 Averaged image of SWI Fe2 and SWI Fe3 https://doi.org/10.1016/j.neuroimage.2022.118957.']",10.1016/j.neuroimage.2022.118957
https://spintechimaging.com/products/research-software/,"['Manual contouring, data sorting and simple image ma-nipulations were performed using SPIN-Research software (https://spintechimaging.com/products/research-software/).', 'Manual contouring, data sorting and simple image manipulations were performed using SPIN-Research software (https://spintechimaging.com/products/research-software/).']",10.1016/j.neuroimage.2022.118957
https://www.nitrc.org/projects/mricron/,"['MRIcron (Rorden and Brett, 2000) (v1.0.2, https://www.nitrc.org/projects/mricron/) was used for visualizing the SWI PGAC images with overlays of hippocampal subﬁelds, MVM, MRV avg and MRA nl.']",10.1016/j.neuroimage.2022.118957
https://www.mathworks.com/matlabcentral/ﬁleexchange/24409-hessian-based,['The process of image registration can be reproduced using the SPM12 tool (https://www.ﬁl.ion.ucl.ac.uk/spm/software/spm12/) and the MATLAB function of the 3D vesselness ﬁlter can be downloaded from (https://www.mathworks.com/matlabcentral/ﬁleexchange/24409-hessian-based-frangi-vesselness-ﬁlter).'],10.1016/j.neuroimage.2022.118957
http://surfer.nmr.mgh.harvard.edu/,"['The hippocampal subﬁelds, in-cluding the parasubiculum, presubiculum, subiculum, cornu ammonis areas (CA1, CA2/3 composite, CA4), granule cell layer of the den-tate gyrus, ﬁmbria, molecular layer of hippocampus (MolLayer), hip-pocampal ﬁssure and hippocampal tail, were generated from the reg-istered pre-contrast T1W data using the hippocampus segmentation tool in Freesurfer (version 6.0.0, http://surfer.nmr.mgh.harvard.edu/) (Collins et al., 1994 , Fischl et al., 2004 , Fischl et al., 2002 , Iglesias et al., 2015).', 'Similarly, the hippocampus subﬁeld segmentation was performed using Freesurfer (version 6.0.0, http://surfer.nmr.mgh.harvard.edu/).']",10.1016/j.neuroimage.2022.118957
http://creativecommons.org/licenses/by-nc-nd/4.0/,['This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) S.'],10.1016/j.neuroimage.2022.118957
https://www.mathworks.com/matlabcentral/ﬁleexchange/24409-hessian-based-frangi-vesselness-ﬁlter,['The process of image registration can be reproduced using the SPM12 tool (https://www.ﬁl.ion.ucl.ac.uk/spm/software/spm12/) and the MATLAB function of the 3D vesselness ﬁlter can be downloaded from (https://www.mathworks.com/matlabcentral/ﬁleexchange/24409-hessian-based-frangi-vesselness-ﬁlter).'],10.1016/j.neuroimage.2022.118957
https://www.ﬁl.ion.ucl.ac.uk/spm/software/spm12/,['The process of image registration can be reproduced using the SPM12 tool (https://www.ﬁl.ion.ucl.ac.uk/spm/software/spm12/) and the MATLAB function of the 3D vesselness ﬁlter can be downloaded from (https://www.mathworks.com/matlabcentral/ﬁleexchange/24409-hessian-based-frangi-vesselness-ﬁlter).'],10.1016/j.neuroimage.2022.118957
www.elsevier.com/locate/neuroimage,"['NeuroImage 250 (2022) 118957 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Vascular mapping of the human hippocampus using Ferumoxytol-enhanced MRI Sagar Buch a , Yongsheng Chen b , Pavan Jella a , Yulin Ge c , E.']",10.1016/j.neuroimage.2022.118957
https://codalab.lisn.upsaclay.fr/competitions/7583,['We also used a post-processing step to remove 1 https://sites.google.com/view/calgary-campinas-dataset/hypothalamus-benchmark. 2 https://codalab.lisn.upsaclay.fr/competitions/7583. 3 https://github.com/MICLab-Unicamp/HypAST.'],10.1016/j.neuroimage.2022.119741
http://creativecommons.org/licenses/by-nc-nd/4.0/,['This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) L.'],10.1016/j.neuroimage.2022.119741
https://github.com/MICLab-Unicamp/HypAST,"['The dataset, the baseline model, and all necessary codes to reproduce the experiments are available at https://github.com/MICLab-Unicamp/HypAST and https://sites.google.com/view/calgary-campinas-dataset/hypothalamus-benchmarking.', 'We also used a post-processing step to remove 1 https://sites.google.com/view/calgary-campinas-dataset/hypothalamus-benchmark. 2 https://codalab.lisn.upsaclay.fr/competitions/7583. 3 https://github.com/MICLab-Unicamp/HypAST.']",10.1016/j.neuroimage.2022.119741
2.5.3.1,['2.5.3.1.'],10.1016/j.neuroimage.2022.119741
https://sites.google.com/view/calgary-campinas-dataset/hypothalamus-benchmark,"['The dataset, the baseline model, and all necessary codes to reproduce the experiments are available at https://github.com/MICLab-Unicamp/HypAST and https://sites.google.com/view/calgary-campinas-dataset/hypothalamus-benchmarking.', 'We also used a post-processing step to remove 1 https://sites.google.com/view/calgary-campinas-dataset/hypothalamus-benchmark. 2 https://codalab.lisn.upsaclay.fr/competitions/7583. 3 https://github.com/MICLab-Unicamp/HypAST.']",10.1016/j.neuroimage.2022.119741
www.elsevier.com/locate/neuroimage,"['NeuroImage 264 (2022) 119741 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage A benchmark for hypothalamus segmentation on T1-weighted MR images Livia Rodrigues a , ∗ , Thiago Junqueira Ribeiro Rezende b , Guilherme Wertheimer b , Yves Santos b , Marcondes França b , Leticia Rittner a a Medical Image Computing Lab, School of Electrical and Computer Engineering (FEEC), University of Campinas, Albert Einstein Street, 400, Campinas, SP 13083-887, Brazil b Department of Neurology, School of Medical Sciences, University of Campinas, Tessalia Vieira de Camargo Street, 126, Campinas, SP 13083-887, Brazil a r t i c l e i n f o Keywords: Hypothalamus Segmentation Benchmarking Dataset MRI Deep Learning a b s t r a c t The hypothalamus is a small brain structure that plays essential roles in sleep regulation, body temperature con-trol, and metabolic homeostasis.']",10.1016/j.neuroimage.2022.119741
https://doi.org/10.1016/j.neuroimage.2022.119741,"['However, even the latter indicate that variations can https://doi.org/10.1016/j.neuroimage.2022.119741.']",10.1016/j.neuroimage.2022.119741
https://sites.google.com/view/calgary-campinas-dataset/hypothalamus-benchmarking,"['The dataset, the baseline model, and all necessary codes to reproduce the experiments are available at https://github.com/MICLab-Unicamp/HypAST and https://sites.google.com/view/calgary-campinas-dataset/hypothalamus-benchmarking.']",10.1016/j.neuroimage.2022.119741
mo-https://doi.org/10.1016/j.neuroimage.2022.119406,"['Anodal transcranial direct current stimulation, which may induce a long-term potentiation (LTP)-like eﬀect in the human mo-https://doi.org/10.1016/j.neuroimage.2022.119406.']",10.1016/j.neuroimage.2022.119406
www.elsevier.com/locate/neuroimage,"['NeuroImage 259 (2022) 119406 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Plasticity changes in dorsolateral prefrontal cortex associated with procedural sequence learning are hemisphere-speciﬁc Na Cao a , b , c , 1 , Yanling Pi d , 1 , Fanghui Qiu e , Yanqiu Wang a , Xue Xia a , Yu Liu f , Jian Zhang a , ∗ a School of Psychology, Shanghai University of Sport, Shanghai, China b Department of Life Sciences, Graduate School of Arts and Sciences, University of Tokyo, Tokyo, Japan c Japan Society for the Promotion of Science, Tokyo, Japan d Shanghai Punan Hospital of Pudong New District, Shanghai, China e School of Physical Education, Qingdao University, Qingdao, China f School of Kinesiology, Shanghai University of Sport, Shanghai, China a r t i c l e i n f o Keywords: Procedural sequence learning Dorsolateral prefrontal cortex DLPFC–M1 interaction Plasticity change Hemisphere-speciﬁc a b s t r a c t Corticocortical neuroplastic changes from higher-order cortices to primary motor cortex (M1) have been described for procedural sequence learning.']",10.1016/j.neuroimage.2022.119406
http://creativecommons.org/licenses/by-nc-nd/4.0/,['This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) N.'],10.1016/j.neuroimage.2022.119406
1.5.2.2,"['All analyses were per-formed using pydpiper version 1.8 (Friedel et al., 2014), R studio version 3.6.3 (Rstudio, 2020), and the RMINC version 1.5.2.2 (Lerch, J., 2017) and tidyverse version 1.3.1 (Wickham, H., 2017) packages.']",10.1016/j.neuroimage.2022.119039
https://doi.org/10.1016/j.neuroimage.2022.119039,"['Congruently, pharmacologic blockage of neu-roinﬂammation improves spatial memory performance in aged mice https://doi.org/10.1016/j.neuroimage.2022.119039.']",10.1016/j.neuroimage.2022.119039
http://cobralab.ca,"['Devenyi at the Computational Brain Anatomy Lab (CoBrA Lab) (http://cobralab.ca), CIC, Douglas Research Centre, Montreal and Compute Canada (www.computecanada.ca).']",10.1016/j.neuroimage.2022.119039
http://creativecommons.org/licenses/by-nc-nd/4.0/,['This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) M.'],10.1016/j.neuroimage.2022.119039
https://github.com/Mouse-Imageing-Centre/pydpiper,"['Morpho-logical analysis was performed by converting DICOM to MINC for-mat, and then preprocessed using an in-house pipeline based on MINC-Tools (https://github.com/CoBrALab/minc-toolkit-extras/blob/master/mouse-preprocessing-v5.sh) and the pydpiper pipeline (https://github.com/Mouse-Imageing-Centre/pydpiper).']",10.1016/j.neuroimage.2022.119039
M.Sc,['We also would like to thank M.Sc.'],10.1016/j.neuroimage.2022.119039
www.elsevier.com/locate/neuroimage,"['NeuroImage 252 (2022) 119039 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Fornix volumetric increase and microglia morphology contribute to spatial and recognition-like memory decline in ageing male mice Marcela Cárdenas-Tueme a , Luis Ángel Trujillo-Villarreal b , c , Victor Rami ́rez-Amaya d , Eduardo A.']",10.1016/j.neuroimage.2022.119039
https://doi.org/10.5281/zenodo.5329351,['Data and code availability statement https://doi.org/10.5281/zenodo.5329351 This doi link contains the ﬁles of the preprocessed structural T1 res-onances and the relative volumes of each subject https://github.com/LuisTrujillo11/Aging.git This link contains the code in created in Rstudio used for the general lineal model of Deformation Based Morphometry.'],10.1016/j.neuroimage.2022.119039
https://github.com/CoBrALab/minc-toolkit-extras/blob/master/mouse-preprocessing-v5.sh,"['Morpho-logical analysis was performed by converting DICOM to MINC for-mat, and then preprocessed using an in-house pipeline based on MINC-Tools (https://github.com/CoBrALab/minc-toolkit-extras/blob/master/mouse-preprocessing-v5.sh) and the pydpiper pipeline (https://github.com/Mouse-Imageing-Centre/pydpiper).']",10.1016/j.neuroimage.2022.119039
BioRender.com,['Created with BioRender.com 3 M.'],10.1016/j.neuroimage.2022.119039
www.computecanada.ca,"['Devenyi at the Computational Brain Anatomy Lab (CoBrA Lab) (http://cobralab.ca), CIC, Douglas Research Centre, Montreal and Compute Canada (www.computecanada.ca).']",10.1016/j.neuroimage.2022.119039
https://github.com/LuisTrujillo11/Aging.git,['Data and code availability statement https://doi.org/10.5281/zenodo.5329351 This doi link contains the ﬁles of the preprocessed structural T1 res-onances and the relative volumes of each subject https://github.com/LuisTrujillo11/Aging.git This link contains the code in created in Rstudio used for the general lineal model of Deformation Based Morphometry.'],10.1016/j.neuroimage.2022.119039
https://doi.org/10.1016/j.neuroimage.2022.119628,"['Moreover, a subtype of vagal aﬀerent receptors, namely intramuscular arrays https://doi.org/10.1016/j.neuroimage.2022.119628.']",10.1016/j.neuroimage.2022.119628
www.elsevier.com/locate/neuroimage,"['NeuroImage 263 (2022) 119628 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage The vagus nerve mediates the stomach-brain coherence in rats Jiayue Cao a , Xiaokai Wang a , Jiande Chen c , Nanyin Zhang d , Zhongming Liu a , b , ∗ a Department of Biomedical Engineering, University of Michigan, Ann Arbor, USA b Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, USA c Division of Gastroenterology and Hepatology, University of Michigan, Ann Arbor, USA d Department of Biomedical Engineering, Huck Institutes of the life sciences, Pennsylvania State University, USA a b s t r a c t Interactions between the brain and the stomach shape both cognitive and digestive functions.']",10.1016/j.neuroimage.2022.119628
