DOI,Section,Matched_pattern,Start_pattern,End_pattern
10.1016/j.neuroimage.2022.119690,"Data and code availability  
The dataset and code generated  in the current  study are available  
from the corresponding  author upon request.  
Results  
Imagery  recall 
A total of 28 adult participants  were assessed  (Suppl.  Table S1). We 
ﬁrst determined  the degree of Imagery  Recall (i.e., presence  or absence  
of imagery)  for the diﬀerent  sleep-wake  stages. Although  Imagery  Re- 
call was quite high across stages, a signiﬁcant  increase  was detected  as 
participants  transited  from WK to N1, as hypothesized  (WK: 75.1 %; 
N1: 87.4 %, N2: 80.4 %, Chi-square  p = 0.0001 for WK vs. N1, other 
comparisons  were not signiﬁcant,  Fig. 2 a). When all trials from WK, 
N1, and N2 were pooled,  Imagery  Recall was related to longer peri- 
ods with eyes closed, in comparison  with ‘No Recall’ trials (Wilcoxon  
Ranksum,  p = 0.0067,  Fig. 2 b). In other words, the longer the partici-  
pants processed  the image with eyes closed, the more likely they were 
to produce  an imagery  report thereafter.  This eﬀect was not detected  
for any speciﬁc  stage (WK p = 0.0862;  N1 p = 0.6881;  N2 p = 0.6583).  
No diﬀerences  related to sleep oscillations  were found between  trials 
with and without  Imagery  Recall (Wilcoxon  Ranksum  p values: Ver- 
tex: N1 = 0.3086,  N2 = 0.8876;  Spindles:  N2 = 0.4178;  K Complexes:  
N2 = 0.6372).  
Image and aﬀect residue 
To characterize  the ‘day residue’  within each stage, Image Residue  
and Aﬀect Residue  were compared  with their corresponding  random-  
ized values. Image Residue  values were higher than random  levels across 
stages (Wilcoxon  Ranksum,  p < 0.0001 for the three stages considered,  
Fig. 2 c, Suppl. Table S3), while Aﬀect Residue  values were similar to 
random  values for WK and N1, and lower than random  levels at N2 
(Wilcoxon  Ranksum,  p < 0.0001,  Fig. 2 c, Suppl. Table S3). Next, we 
evaluated  whether  the Image or Aﬀect Residues  diﬀered  signiﬁcantly  
across stages. This occurred  only for Aﬀect Residue  (Kruskal-Wallis  
p = 0.0051,  Suppl. Table S2), which was higher in WK trials than in 
N2 trials ( Fig. 2 c, Wilcoxon  Ranksum  p = 0.0010,  Suppl. Table S3). 
Image Residue  showed  no signiﬁcant  diﬀerences  across stages ( Fig. 2 c, 
Suppl. Table S3). Although  there were no Image Residue  diﬀerences  
across stages, exclusively  for N1 there was a signiﬁcant  and positive  
correlation  with time spent with eyes closed (Spearman  Rho = 0.29, 
p < 0.0001,  Fig. 2 d, Table 1 ). Interestingly,  also for N1 only there was 
a signiﬁcant  negative  correlation  between  Aﬀect Residue  and time with 
eyes closed (Spearman  Rho = -0.20, p = 0.0033,  Fig. 2 d, Table 1 ). There 
were no signiﬁcant  correlations  between  sleep biomarkers  and either Image or Aﬀect Residues  ( Table 1 ). There were no word count diﬀer- 
ences between  eyes open and eyes closed for stages N1 and N2, but 
there was a signiﬁcant  diﬀerence  during WK (Suppl.  Table S4). Further-  
more, across the three stages of interest  there were signiﬁcant  positive  
correlations  between  Image Residue  and word count, with eyes open as 
well as closed (Suppl.  Table S4). Thus, the more the participant  talked 
about both image and imagery,  the greater was the similarity  between  
their imagetic  contents.  In contrast,  there were no signiﬁcant  correla-  
tions between  word count and Aﬀect Residue  (Suppl.  Table S4). 
Next, we sought to describe  the dynamics  of aﬀective  valences  be- 
tween Image and Imagery,  and the relationship  between  their residues.  
We found a positive  correlation  between  the aﬀective  valences  of Image 
and Imagery  in WK and N1 trials, with the strongest  eﬀect in WK tri- 
als (Spearman  correlation,  WK Rho = 0.39, p < 0.0001;  N1 Rho = 0.25, 
p = 0.0003;  N2 Rho = 0.17, p = 0.0635;  Fig. 3 a). In addition  to the rescal- 
ing (rank preservation  as indicated  by positive  Spearman  correlations)  
of the aﬀective  valences,  we observed  a neutralization  of the aﬀective  
valences  for Imagery,  in comparison  with Image (Fig. 3b; Kolmogorov-  
Smirnov  test for aﬀective  valence  distributions  for WK p < 0.0001,  N1 
p = 0.0005,  and N2 p < 0.0001,  with Bonferroni  correction  for 3 com- 
parisons,  𝛼= 0.016).  
For the three states considered,  the variance  of the aﬀect scores de- 
creased  from the image report (eyes open) to the imagery  report (eyes 
closed),  reﬂecting  aﬀect neutralization  (mean ± variance:  from 5.13 ± 
2.49 to 5.57 ± 1.82 in WK; 5.11 ± 2.45 to 5.42 ± 1.62 in N1; 5.41 ± 
2.65 to 5.18 ± 1.44 in N2). To further characterize  this neutralization,  
we counted  the amount  of neutral  aﬀective  valence  grades and com- 
pared the frequency  after the visualization  of image (eyes open) or im- 
agery (eyes closed).  As shown in Fig. 3 c, there was signiﬁcant  aﬀective  
neutralization  for imagery  obtained  within WK, N1 and N2. In addition,  
the entropies  of the distributions  dropped  substantially  from Image to 
Imagery,  with the strongest  eﬀect within N2 ( Fig. 3 d). There was no 
signiﬁcant  correlation  between  Image and Aﬀect Residue,  nor between  
Image Residue  and the aﬀective  valences  of Image or Imagery,  neither  
when considering  all trials, nor when considering  speciﬁc  stages (Rho 
values ranging  from -0.12 to 0.7, p > 0.05). 
Power spectrum  density versus Image or Aﬀect Residue  
In contrast  with aﬀective  valences,  the visual contents  were far from 
neutralized  in Imagery,  which produced  a semantically  rich set of re- 
ports and a wide dynamic  range of Image Residues  ( Fig. 1 c, correlation  
matrix).  To gain insight into the neural correlates  of the Image Residue  
at sleep onset, we investigated  how Image Residue  related to EEG oscil- 
lations and power spectrum  density  within the 20s interval  before each 
beep that terminated  the WK, N1 and N2 trials. 
First, we assessed  the correlations  of Image Residue  with the abun- 
dance of vertex sharp-waves,  cortical  spindles,  or K complexes.  Contrary  
to our expectations  for cortical  spindles,  no signiﬁcant  correlations  were 
detected  ( Table 1 ). Similar  results were observed  for Aﬀect Residues  
( Table 1 ). 
Next, we assessed  the correlations  of Image and Aﬀect Residues  with 
EEG power within speciﬁc  frequency  bands. Well-established  EEG spec- 
tral markers  of the target stages were observed,  such as the robust occip- 
ital alpha (8.5-10.5  Hz) power during WK, the surge of theta power (4.5- 
8.5 Hz) during N1, and the drop in EEG power for frequencies  > 8.5 Hz 
during N2 (Suppl.  Fig. S1). During WK there were signiﬁcant  negative  
correlations  between  Image Residue  and power in both the theta (4.5 to 
6.5 Hz) and low beta (14.5-16.5)  bands, with signiﬁcant  positive  corre- 
lations between  Image Residue  and power in the high beta band (24.5 
to 28.5Hz)  ( Fig. 4 a). During N1 there were signiﬁcant  negative  correla-  
tions between  Image Residue  and power in the theta band (4.5 to 6.5Hz),  
as well as signiﬁcant  positive  correlations  between  Image Residue  and 
power in the high beta band (22.5 to 28.5Hz).  No signiﬁcant  correla-  
tions were detected  during N2. Although  there was an overall similarity  
of WK and N1 regarding  the correlations  between  Image Residue  and 
6  N.B. Mota, E. Soares, E. Altszyler et al. NeuroImage  264 (2022) 119690 
Fig.","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(29740, 29769), match=' \nData and code availability '>","<re.Match object; span=(7440, 7444), match=' 3. '>"
10.1016/j.neuroimage.2022.119453,"Data availability  
The probability  maps and the maximum  probability  maps are pub- 
licly and freely available  for download  at the Julich-Brain  atlas ( https://  
jubrain.fz-juelich.de/apps/cytoviewer2/cytoviewer-maintenance.php#  
#mitte ) and the Human  Brain Project ( https://atlases.ebrains.eu/  
viewer/-/a:juelich:iav:atlas:v1.0.0:1/t:minds:core:referencespace:v1.0.  
0:tmp-fsaverage/p:minds:core:parcellationatlas:v1.0.0:94c1125b-  
b87e-45e4-901c-00daee7f2579-290/@:0.0.0.-W000..2_qztu.-8_uv.–
2o6B.2_iz3G..23x6..0.0.0..1  ) Matlab script for multidimensional  scaling 
and bins of microstructural  areas as used in our analysis  can be 
downloaded  from: https://github.com/JQuab/Insula-  cytoarchitecure-  .","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(65758, 65779), match='  \nData availability '>","<re.Match object; span=(728, 746), match=' \nEthics statement'>"
10.1016/j.neuroimage.2022.119323,"Data and code availability  statement  
Brain networks  were mapped  using publicly  available  Human  Con- 
nectome  Project data Mrtrix3  software.  Network  analyses  were carried 
out using openly available  code implemented  in the Brain Connectivity  
Toolbox.","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(69017, 69046), match=' \nData and code availability '>","<re.Match object; span=(268, 314), match='  \nCredit authorship  contribution  statement '>"
10.1016/j.neuroimage.2022.119691,"Data and code availability  statement  
The presented  data and code developed  for this study are openly 
available  for sharing  upon request  by emailing  the Corresponding  Au- 
thor Michael  Bock (michael.bock@uniklinik-freiburg.de).  
Data availability  
Data will be made available  on request.","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(39931, 39961), match='  \nData and code availability '>","<re.Match object; span=(304, 350), match='  \nCredit authorship  contribution  statement '>"
10.1016/j.neuroimage.2022.119137,"Data and code availability  statement  
Data and code used for data analysis  are available  via request  to the 
authors,  with the need of a formal sharing  agreement.","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(87199, 87229), match='  \nData and code availability '>","<re.Match object; span=(172, 211), match='  \nDeclaration  of Competing  Interest '>"
10.1016/j.neuroimage.2022.119389,"Data and code availability  statement  
The data and code supporting  this study are available  from the corre- 
sponding  author,  upon reasonable  request.  Some data acquired  during 
this project are still under analysis,  so the extent of data sharing  will 
depend  on the speciﬁc  datasets  requested.","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(26862, 26890), match=' Data and code availability '>","<re.Match object; span=(309, 315), match='  \n3. '>"
10.1016/j.neuroimage.2022.119706,"Data and code availability  
All data needed  to evaluate  the conclusions  in the paper are present  
in the paper and/or the Supplementary  Materials.  Additional  data and 
codes related to this paper can be obtained  from the authors  upon re- 
quest (snu.list.software@gmail.com).  
Data availability  
Data will be made available  on request.","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(34430, 34460), match='  \nData and code availability '>","<re.Match object; span=(351, 397), match='  \nCredit authorship  contribution  statement '>"
10.1016/j.neuroimage.2022.119245,"Data and code availability  
Data from the Human  Connectome  Project can be accessed  at 
https://db.humanconnectome.org/  . Data from the Cambridge  Center 
for Aging Neuroscience  project can be accessed  at https://camcan-  
archive.mrc-cbu.cam.ac.uk/dataaccess/  . Code for this project is freely 
available  at https://github.com/SorenWT/oscifrac2021  .","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(84956, 84985), match=' \nData and code availability '>","<re.Match object; span=(361, 378), match=' Ethics statement'>"
10.1016/j.neuroimage.2022.119134,"2.1. Participants  
Sixty-two  healthy  individuals  (52 female,  mean age = 38.5 years, 
sd = 10) were recruited  from the general  population  in the city of Berlin 
in the context  of a longitudinal  intervention  study on the eﬀects of a 
Mindfulness-based  Stress Reduction  (MBSR)  program,  pre-registered  at 
clinicaltrials.gov  NCT03035669.  Only data that were collected  before 
randomization  into the longitudinal  study will be reported  here and 
longitudinal  data will be reported  on elsewhere  (Guendelman  et al., in 
preparation).  Subjects  underwent  an online and in-person  screening  pro- 
cedure,  and reported  no history of neurological  or psychiatric  disorders,  
no current  use of psychoactive  drugs, native German  ﬂuency,  normal  
or corrected-to-normal  vision and no contra-indication  for performing  
an fMRI experiment.  All participants  provided  written  informed  consent  
prior to the investigation.  The study was approved  by the ethics commit-  
tee of Humboldt-Universität  zu Berlin and was carried out in accordance  
with the guidelines  of the declaration  of Helsinski.",\n?2\.1\.,"<re.Match object; span=(10999, 11004), match='\n2.1.'>","<re.Match object; span=(1131, 1137), match='\n2.2. '>"
10.1016/j.neuroimage.2022.119062,"Data and code availability  statement  
Publicly  available  software  used for analyses  is Analysis  of Func- 
tional NeuroImages  (AFNI) https://afni.nimh.nih.gov/afni/.  Code used 
in this study will be shared upon request.  Access to data by qualiﬁed  
investigators  (i.e., aﬃliated  with accredited  academic  and research  in- 
stitutions)  are subject to scientiﬁc  and ethical review.  Completion  of a 
material  transfer  agreement  signed by an institutional  oﬃcial will be 
required  in order to access the data.","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(66085, 66115), match='  \nData and code availability '>","<re.Match object; span=(530, 548), match=' \nEthics statement'>"
10.1016/j.neuroimage.2021.118844,"Data and code availability  statements  
Code for all analyses  and ﬁgures is available  at https://github.com/  
XiaochunHan/NPS  _ measurement  _ properties  . Data for all analyses  and 
ﬁgures is available  at https://osf.io/v9px7/  .","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(78011, 78040), match=' \nData and code availability '>","<re.Match object; span=(240, 259), match=' \nAcknowledgements '>"
10.1016/j.neuroimage.2022.118940,"2.1. Dataset 
Datasets  Used: 
• Food vs Non Food (FNF) : Photos of food and non-food  items were 
shown to 30 subjects  to test craving  for food items. Each run had 16 
blocks with a 30-second  block length and TR of 1.6 s ( Smeets et al., 
2013 ). 
2  V. Tripathi and R. Garg NeuroImage  251 (2022) 118940 
• Aﬀective  Videos  (AV) : Eleven subjects  were shown audiovisual  
stimuli of various  emotional  valences.  Each block had 5 s of the stim- 
ulus with 7 s of ﬁxation.  TR was 2.2 s ( Kim et al., 2016 ). 
• Bilingual  words (BW) : Cross-Language  repetition  priming  was 
tested on 13 bilingual  subjects  ( Poldrack  et al., 2013 ) who were 
shown words of various  levels of diﬃculty  in Spanish  and English,  
and they had to rate whether  they know it or not. It was a trial based 
task with 1.5 s of stimulus  with around 1–6 s of ﬁxation  and TR of 
2 s. 
• Human  Connectome  Project  (HCP) : 169 subjects  with four tasks 
from the HCP Young Adult dataset ( Van Essen et al., 2013 ) are used: 
Social, Emotion,  Gambling  and Relational.  These subjects  had both 
7T and 3T acquisition  and scanned  for all seven tasks along with 
resting-state  and movie watching  dataset.  The four tasks are block- 
based with 15–25 s duration  per block and meant to activate  various  
task speciﬁc  regions.  In the Social task, subjects  viewed  20 s videos 
where objects (circles,  squares  and triangles)  interacted  with each 
other (social condition)  or moved around randomly  (random  con- 
dition) and subjects  had to detect whether  the objects had a social 
interaction,  no interaction  or not sure. In the Emotion  tasks, sub- 
jects were either presented  with faces (angry or fearful expression)  
or shapes and they had to decide which of the two faces or shapes at 
the bottom  of the screen matches  the face or shape at the top of the 
screen. The Gambling  task involved  subjects  playing  a card guessing  
game and subjects  had to guess if the mystery  card is greater or less 
than 5. In the Relational  task, subjects  viewed  two pairs of stimuli 
on top and bottom  of the screen which diﬀered  either by shape or 
texture.  Subjects  had to analyse  if the top pair diﬀer along one di- 
mension  and then respond  if the bottom  pair diﬀer along the same 
dimension  or not. In the control condition,  subjects  would see a pair 
of stimuli on the top and one stimuli on the bottom  of the screen 
and were given a cue of dimension  (shape or texture)  to attend and 
respond  if the bottom  object matched  with either of the top objects 
in the given dimension.  Kindly refer to ( Barch et al., 2013 ) for more 
details on the tasks and analysis.  
Study details,  participants  and MRI acquisition  can be referred  to in- 
dividual  papers ( Kim et al., 2016; Poldrack  et al., 2013; Smeets et al., 
2013; Van Essen et al., 2013 ) Informed  consent  was obtained  from all 
subjects.  The FNF study was approved  by the Medical  Ethical Com- 
mittee of the University  Medical  Center Utrecht,  The Netherlands,  the 
AV study by the Institutional  Review  Board at the University  of South 
Carolina  and HCP study by Washington  University  institutional  review 
board. The datasets  are publicly  available  on openneuro.org  with acces- 
sion numbers  ds000157,  ds000205  and ds000051  for FNF, AV and BW 
respectively  and on ConnectomeDB  ( https://db.humanconnectome.org  ) 
for the HCP dataset.",\n?2\.1\.,"<re.Match object; span=(14367, 14372), match='\n2.1.'>","<re.Match object; span=(3456, 3462), match='\n2.2. '>"
10.1016/j.neuroimage.2022.119610,"Data and code availability  
The data used in this study are openly available  via OpenNeuro  
(King et al., 2020, doi: 10.18112/openneuro.ds002105.v1.1.0).  All anal- ysis code is available  at https://github.com/waltersjonathon/cognitive  _ 
encoding  _ models . 
2.2. Dataset 
We used the openly available  Multi-Domain  Task Battery  fMRI 
dataset ( King et al., 2019 ), designed  to measure  a broad range of cogni- 
tive processes.  All experimental  protocols  were approved  in the orig- 
inal study by the Ethics committee  at Western  University  (Protocol  
#107,293),  including  informed  consent  provided  to all participants.  In 
brief, 24 healthy  subjects  (16 F; age: M = 23.8, SD = 2.6) each engaged  in 
47 diverse  task conditions  (e.g., ﬁnger tapping,  movie watching,  n-back,  
rest) across 32 ∼10-minute  scans. Each scan consisted  of a continuous  
task paradigm,  in which subjects  performed  a sequence  of 17 tasks (5 ‑sec 
instructions,  30 ‑sec task execution)  presented  in a random  order ﬁxed 
across subjects  (see Fig. 1 for tasks and their annotations).  Subjects  were 
scanned  on two task sets (A and B), and each task set had two scanning  
sessions  (with 8 scans per session).  16 subjects  were scanned  on set A 
in year 1 and set B in year 2, while the other 8 subjects  were scanned  
on set A in year 2 and set B 2–3 weeks later. The two task sets partially  
overlapped:  29 task conditions  in A and 32 task conditions  in B, with 14 
common  to both. While the original  paper considered  target and non- 
target trials of the Verbal 2-back and Object 2-back tasks as diﬀerent  
conditions  (resulting  in 4 total conditions),  the current  study viewed  
working  memory  load as constant  across the trial types and thus consid-  
ered each version  of the n-back task as a single condition  (resulting  in 
2 total conditions).  Moreover,  since contrasts  in the present  study were 
computed  relative  to the Rest condition,  all analyses  described  herein 
are based on 44 unique task conditions.  Finally,  one subject ( sub-29)  
was excluded  from analyses  due to failure of fMRI preprocessing.  
2.","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(9787, 9815), match=' Data and code availability '>","<re.Match object; span=(2169, 2172), match='3. '>"
